Date,Close
2/21/2018 16:00:00,22.22
2/22/2018 16:00:00,23.08
2/23/2018 16:00:00,23.47
2/26/2018 16:00:00,23.83
2/27/2018 16:00:00,23.4
2/28/2018 16:00:00,22.87
3/1/2018 16:00:00,22.06
3/2/2018 16:00:00,22.34
3/5/2018 16:00:00,22.22
3/6/2018 16:00:00,21.88
3/7/2018 16:00:00,22.15
3/8/2018 16:00:00,21.94
3/9/2018 16:00:00,21.81
3/12/2018 16:00:00,23.03
3/13/2018 16:00:00,22.79
3/14/2018 16:00:00,21.78
3/15/2018 16:00:00,21.71
3/16/2018 16:00:00,21.42
3/19/2018 16:00:00,20.9
3/20/2018 16:00:00,20.7
3/21/2018 16:00:00,21.1
3/22/2018 16:00:00,20.61
3/23/2018 16:00:00,20.1
3/26/2018 16:00:00,20.28
3/27/2018 16:00:00,18.61
3/28/2018 16:00:00,17.19
3/29/2018 16:00:00,17.74
4/2/2018 16:00:00,16.83
4/3/2018 16:00:00,17.84
4/4/2018 16:00:00,19.13
4/5/2018 16:00:00,20.38
4/6/2018 16:00:00,19.95
4/9/2018 16:00:00,19.31
4/10/2018 16:00:00,20.31
4/11/2018 16:00:00,20.06
4/12/2018 16:00:00,19.61
4/13/2018 16:00:00,20.02
4/16/2018 16:00:00,19.41
4/17/2018 16:00:00,19.18
4/18/2018 16:00:00,19.56
4/19/2018 16:00:00,20.01
4/20/2018 16:00:00,19.35
4/23/2018 16:00:00,18.89
4/24/2018 16:00:00,18.9
4/25/2018 16:00:00,18.71
4/26/2018 16:00:00,19.03
4/27/2018 16:00:00,19.61
4/30/2018 16:00:00,19.59
5/1/2018 16:00:00,19.99
5/2/2018 16:00:00,20.08
5/3/2018 16:00:00,18.96
5/4/2018 16:00:00,19.61
5/7/2018 16:00:00,20.18
5/8/2018 16:00:00,20.13
5/9/2018 16:00:00,20.46
5/10/2018 16:00:00,20.33
5/11/2018 16:00:00,20.07
5/14/2018 16:00:00,19.46
5/15/2018 16:00:00,18.95
5/16/2018 16:00:00,19.1
5/17/2018 16:00:00,18.97
5/18/2018 16:00:00,18.97
5/21/2018 16:00:00,18.97
5/22/2018 16:00:00,18.33
5/23/2018 16:00:00,18.6
5/24/2018 16:00:00,18.52
5/25/2018 16:00:00,18.59
5/29/2018 16:00:00,18.92
5/30/2018 16:00:00,19.45
5/31/2018 16:00:00,18.98
6/1/2018 16:00:00,19.45
6/4/2018 16:00:00,19.78
6/5/2018 16:00:00,19.41
6/6/2018 16:00:00,21.3
6/7/2018 16:00:00,21.07
6/8/2018 16:00:00,21.18
6/11/2018 16:00:00,22.14
6/12/2018 16:00:00,22.85
6/13/2018 16:00:00,22.99
6/14/2018 16:00:00,23.85
6/15/2018 16:00:00,23.88
6/18/2018 16:00:00,24.72
6/19/2018 16:00:00,23.5
6/20/2018 16:00:00,24.15
6/21/2018 16:00:00,23.17
6/22/2018 16:00:00,22.24
6/25/2018 16:00:00,22.2
6/26/2018 16:00:00,22.8
6/27/2018 16:00:00,22.97
6/28/2018 16:00:00,23.33
6/29/2018 16:00:00,22.86
7/2/2018 16:00:00,22.34
7/3/2018 13:00:00,20.72
7/5/2018 16:00:00,20.61
7/6/2018 16:00:00,20.59
7/9/2018 16:00:00,21.23
7/10/2018 16:00:00,21.5
7/11/2018 16:00:00,21.26
7/12/2018 16:00:00,21.11
7/13/2018 16:00:00,21.26
7/16/2018 16:00:00,20.67
7/17/2018 16:00:00,21.51
7/18/2018 16:00:00,21.59
7/19/2018 16:00:00,21.35
7/20/2018 16:00:00,20.91
7/23/2018 16:00:00,20.21
7/24/2018 16:00:00,19.83
7/25/2018 16:00:00,20.58
7/26/2018 16:00:00,20.44
7/27/2018 16:00:00,19.81
7/30/2018 16:00:00,19.34
7/31/2018 16:00:00,19.88
8/1/2018 16:00:00,20.06
8/2/2018 16:00:00,23.3
8/3/2018 16:00:00,23.21
8/6/2018 16:00:00,22.8
8/7/2018 16:00:00,25.3
8/8/2018 16:00:00,24.69
