Date,Close
8/7/2020 16:00:00,119.36
8/10/2020 16:00:00,121.41
8/11/2020 16:00:00,121.07
8/12/2020 16:00:00,121.02
8/13/2020 16:00:00,119.42
8/14/2020 16:00:00,119.65
8/17/2020 16:00:00,118.86
8/18/2020 16:00:00,119.32
8/19/2020 16:00:00,118.29
8/20/2020 16:00:00,117.63
8/21/2020 16:00:00,117.64
8/24/2020 16:00:00,120.05
8/25/2020 16:00:00,119.05
8/26/2020 16:00:00,118.6
8/27/2020 16:00:00,119.06
8/28/2020 16:00:00,119.46
8/31/2020 16:00:00,117.78
9/1/2020 16:00:00,117.87
9/2/2020 16:00:00,122.43
9/3/2020 16:00:00,118.87
9/4/2020 16:00:00,116.82
9/8/2020 16:00:00,115.78
9/9/2020 16:00:00,116.78
9/10/2020 16:00:00,115.15
9/11/2020 16:00:00,116.01
9/14/2020 16:00:00,116.62
9/15/2020 16:00:00,116.95
9/16/2020 16:00:00,118.65
9/17/2020 16:00:00,119.32
9/18/2020 16:00:00,117.26
9/21/2020 16:00:00,114.86
9/22/2020 16:00:00,115.11
9/23/2020 16:00:00,113.5
9/24/2020 16:00:00,112.8
9/25/2020 16:00:00,113.62
9/28/2020 16:00:00,116.27
9/29/2020 16:00:00,115.52
9/30/2020 16:00:00,116.21
10/1/2020 16:00:00,115.66
10/2/2020 16:00:00,115.16
10/5/2020 16:00:00,116.54
10/6/2020 16:00:00,116.5
10/7/2020 16:00:00,118.51
10/8/2020 16:00:00,125.59
10/9/2020 16:00:00,122.06
10/12/2020 16:00:00,121.51
10/13/2020 16:00:00,119.49
10/14/2020 16:00:00,120.29
10/15/2020 16:00:00,119.29
10/16/2020 16:00:00,120.28
10/19/2020 16:00:00,119.89
10/20/2020 16:00:00,112.11
10/21/2020 16:00:00,109.9
10/22/2020 16:00:00,110.57
10/23/2020 16:00:00,110.8
10/26/2020 16:00:00,107.19
10/27/2020 16:00:00,105.6
10/28/2020 16:00:00,101.87
10/29/2020 16:00:00,104.03
10/30/2020 16:00:00,106.65
11/2/2020 16:00:00,107.85
11/3/2020 16:00:00,109.04
11/4/2020 16:00:00,106.88
11/5/2020 16:00:00,109.62
11/6/2020 16:00:00,108.93
11/9/2020 16:00:00,110.35
11/10/2020 16:00:00,112.62
11/11/2020 16:00:00,111.95
11/12/2020 16:00:00,109.37
11/13/2020 16:00:00,111.61
11/16/2020 16:00:00,113.05
11/17/2020 16:00:00,112.42
11/18/2020 16:00:00,111.53
11/19/2020 16:00:00,111.93
11/20/2020 16:00:00,111.7
11/23/2020 16:00:00,114.71
11/24/2020 16:00:00,118.84
11/25/2020 16:00:00,118.63
11/27/2020 13:00:00,118.77
11/30/2020 16:00:00,117.98
12/1/2020 16:00:00,117.64
12/2/2020 16:00:00,119.03
12/3/2020 16:00:00,118.07
12/4/2020 16:00:00,121.5
12/7/2020 16:00:00,119.11
12/8/2020 16:00:00,120.07
12/9/2020 16:00:00,121.11
12/10/2020 16:00:00,119.36
12/11/2020 16:00:00,118.7
12/14/2020 16:00:00,117.99
12/15/2020 16:00:00,120.28
12/16/2020 16:00:00,119.92
12/17/2020 16:00:00,119.92
12/18/2020 16:00:00,120.21
12/21/2020 16:00:00,117.86
12/22/2020 16:00:00,118.07
12/23/2020 16:00:00,118.34
12/24/2020 13:00:00,119.1
12/28/2020 16:00:00,119.22
12/29/2020 16:00:00,118.25
12/30/2020 16:00:00,118.77
12/31/2020 16:00:00,120.24
1/4/2021 16:00:00,118.38
1/5/2021 16:00:00,120.48
1/6/2021 16:00:00,123.49
1/7/2021 16:00:00,123.21
1/8/2021 16:00:00,122.77
1/11/2021 16:00:00,122.81
1/12/2021 16:00:00,123.42
1/13/2021 16:00:00,121.23
1/14/2021 16:00:00,123.19
1/15/2021 16:00:00,122.63
1/19/2021 16:00:00,123.24
1/20/2021 16:00:00,124.25
1/21/2021 16:00:00,125.75
1/22/2021 16:00:00,113.29
1/25/2021 16:00:00,113.26
1/26/2021 16:00:00,117
1/27/2021 16:00:00,116.98
1/28/2021 16:00:00,114.7
1/29/2021 16:00:00,113.77
2/1/2021 16:00:00,115.14
2/2/2021 16:00:00,114.08
2/3/2021 16:00:00,113.78
2/4/2021 16:00:00,115.59
2/5/2021 16:00:00,116.33
2/8/2021 16:00:00,118.07
2/9/2021 16:00:00,116.63
2/10/2021 16:00:00,116.76
2/11/2021 16:00:00,115.49
2/12/2021 16:00:00,115.38
2/16/2021 16:00:00,114.69
2/17/2021 16:00:00,114.59
2/18/2021 16:00:00,115.32
2/19/2021 16:00:00,113.65
2/22/2021 16:00:00,115.44
2/23/2021 16:00:00,115.3
2/24/2021 16:00:00,117.69
2/25/2021 16:00:00,116.98
2/26/2021 16:00:00,113.6
3/1/2021 16:00:00,115.33
3/2/2021 16:00:00,114.93
3/3/2021 16:00:00,116.87
3/4/2021 16:00:00,114.72
3/5/2021 16:00:00,117.32
3/8/2021 16:00:00,119.21
3/9/2021 16:00:00,118.61
3/10/2021 16:00:00,122.14
3/11/2021 16:00:00,121.44
3/12/2021 16:00:00,121.89
3/15/2021 16:00:00,122.81
3/16/2021 16:00:00,122.49
3/17/2021 16:00:00,123.24
3/18/2021 16:00:00,124.23
3/19/2021 16:00:00,123.12
3/22/2021 16:00:00,124.7
3/23/2021 16:00:00,124.61
3/24/2021 16:00:00,124.76
3/25/2021 16:00:00,127.1
3/26/2021 16:00:00,130.27
3/29/2021 16:00:00,129.77
3/30/2021 16:00:00,128.68
3/31/2021 16:00:00,127.29
4/1/2021 16:00:00,127.26
4/5/2021 16:00:00,129.84
4/6/2021 16:00:00,128.2
4/7/2021 16:00:00,128.88
4/8/2021 16:00:00,129.06
4/9/2021 16:00:00,129.64
4/12/2021 16:00:00,128.56
4/13/2021 16:00:00,125.3
4/14/2021 16:00:00,126.68
4/15/2021 16:00:00,126.64
4/16/2021 16:00:00,127.6
4/19/2021 16:00:00,127.15
4/20/2021 16:00:00,131.97
4/21/2021 16:00:00,137.11
4/22/2021 16:00:00,134.95
4/23/2021 16:00:00,136.04
4/26/2021 16:00:00,135.22
4/27/2021 16:00:00,135.64
4/28/2021 16:00:00,136.59
4/29/2021 16:00:00,137.77
4/30/2021 16:00:00,135.52
5/3/2021 16:00:00,138.26
5/4/2021 16:00:00,139.22
5/5/2021 16:00:00,138.71
5/6/2021 16:00:00,141.77
5/7/2021 16:00:00,138.94
5/10/2021 16:00:00,139.62
5/11/2021 16:00:00,137.75
5/12/2021 16:00:00,134.96
5/13/2021 16:00:00,137.71
5/14/2021 16:00:00,138.19
5/17/2021 16:00:00,138.6
5/18/2021 16:00:00,137.46
5/19/2021 16:00:00,136.77
5/20/2021 16:00:00,137.43
5/21/2021 16:00:00,138.25
5/24/2021 16:00:00,138.23
5/25/2021 16:00:00,137.34
5/26/2021 16:00:00,136.95
5/27/2021 16:00:00,137.37
5/28/2021 16:00:00,137.3
6/1/2021 16:00:00,137.73
6/2/2021 16:00:00,139.19
6/3/2021 16:00:00,139.02
6/4/2021 16:00:00,140.81
6/7/2021 16:00:00,141.38
6/8/2021 16:00:00,142.39
6/9/2021 16:00:00,143.91
6/10/2021 16:00:00,143.79
6/11/2021 16:00:00,144.5
6/14/2021 16:00:00,143.3
6/15/2021 16:00:00,142.66
6/16/2021 16:00:00,141.2
6/17/2021 16:00:00,139.07
6/18/2021 16:00:00,136.7
6/21/2021 16:00:00,140.07
6/22/2021 16:00:00,139.8
6/23/2021 16:00:00,138.13
6/24/2021 16:00:00,138.92
6/25/2021 16:00:00,140.26
6/28/2021 16:00:00,138.78
6/29/2021 16:00:00,139.02
6/30/2021 16:00:00,140.02
7/1/2021 16:00:00,140.26
7/2/2021 16:00:00,133.74
7/6/2021 16:00:00,132.56
7/7/2021 16:00:00,133.55
7/8/2021 16:00:00,134.43
7/9/2021 16:00:00,135.17
7/12/2021 16:00:00,134.6
7/13/2021 16:00:00,133.99
7/14/2021 16:00:00,133.55
7/15/2021 16:00:00,134.15
7/16/2021 16:00:00,132.67
7/19/2021 16:00:00,131.74
7/20/2021 16:00:00,133.69
7/21/2021 16:00:00,134.96
7/22/2021 16:00:00,134.4
7/23/2021 16:00:00,135
7/26/2021 16:00:00,136.37
7/27/2021 16:00:00,136.35
7/28/2021 16:00:00,135.41
7/29/2021 16:00:00,135.57
7/30/2021 16:00:00,134.64
8/2/2021 16:00:00,135.08
8/3/2021 16:00:00,137.61
8/4/2021 16:00:00,136.36
8/5/2021 16:00:00,136.37
8/6/2021 16:00:00,137.63
8/9/2021 16:00:00,134.92
8/10/2021 16:00:00,135.04
8/11/2021 16:00:00,135.76
8/12/2021 16:00:00,136.66
8/13/2021 16:00:00,136.76
8/16/2021 16:00:00,137.15
8/17/2021 16:00:00,136.03
8/18/2021 16:00:00,133.22
8/19/2021 16:00:00,131.83
8/20/2021 16:00:00,132.87
8/23/2021 16:00:00,133.36
8/24/2021 16:00:00,133.57
8/25/2021 16:00:00,133.59
8/26/2021 16:00:00,132.56
8/27/2021 16:00:00,133.16
8/30/2021 16:00:00,132.74
8/31/2021 16:00:00,134.05
9/1/2021 16:00:00,133.05
9/2/2021 16:00:00,133.73
9/3/2021 16:00:00,133.32
9/7/2021 16:00:00,131.87
9/8/2021 16:00:00,132.45
9/9/2021 16:00:00,131.56
9/10/2021 16:00:00,130.88
9/13/2021 16:00:00,131.96
9/14/2021 16:00:00,130.11
9/15/2021 16:00:00,131.05
9/16/2021 16:00:00,130.31
9/17/2021 16:00:00,129.17
9/20/2021 16:00:00,128.29
9/21/2021 16:00:00,127.01
9/22/2021 16:00:00,128.59
9/23/2021 16:00:00,130.6
9/24/2021 16:00:00,131.33
9/27/2021 16:00:00,132.35
9/28/2021 16:00:00,131.31
9/29/2021 16:00:00,132.94
9/30/2021 16:00:00,132.7
10/1/2021 16:00:00,136.89
10/4/2021 16:00:00,137.65
10/5/2021 16:00:00,136.73
10/6/2021 16:00:00,135.98
10/7/2021 16:00:00,135.45
10/8/2021 16:00:00,136.8
10/11/2021 16:00:00,136.04
10/12/2021 16:00:00,134.17
10/13/2021 16:00:00,134.45
10/14/2021 16:00:00,136.96
10/15/2021 16:00:00,138.13
10/18/2021 16:00:00,135.94
10/19/2021 16:00:00,135.61
10/20/2021 16:00:00,135.54
10/21/2021 16:00:00,122.58
10/22/2021 16:00:00,122.15
10/25/2021 16:00:00,121.92
10/26/2021 16:00:00,121.43
10/27/2021 16:00:00,119.56
10/28/2021 16:00:00,120.2
10/29/2021 16:00:00,119.49
11/1/2021 16:00:00,120.62
11/2/2021 16:00:00,120.52
11/3/2021 16:00:00,121.43
11/4/2021 16:00:00,120.85
11/5/2021 16:00:00,123.61
11/8/2021 16:00:00,124.54
11/9/2021 16:00:00,120.85
11/10/2021 16:00:00,120.22
11/11/2021 16:00:00,120.27
11/12/2021 16:00:00,118.96
11/15/2021 16:00:00,118.87
11/16/2021 16:00:00,118.46
11/17/2021 16:00:00,118.06
11/18/2021 16:00:00,116.66
11/19/2021 16:00:00,116.05
11/22/2021 16:00:00,116.47
11/23/2021 16:00:00,116.79
11/24/2021 16:00:00,116.73
11/26/2021 13:00:00,115.81
11/29/2021 16:00:00,118.5
11/30/2021 16:00:00,117.1
12/1/2021 16:00:00,116.92
12/2/2021 16:00:00,116.9
12/3/2021 16:00:00,118.84
12/6/2021 16:00:00,119.91
12/7/2021 16:00:00,121.58
12/8/2021 16:00:00,123.02
12/9/2021 16:00:00,123.57
12/10/2021 16:00:00,124.09
12/13/2021 16:00:00,122.58
12/14/2021 16:00:00,123.76
12/15/2021 16:00:00,123.11
12/16/2021 16:00:00,125.93
12/17/2021 16:00:00,127.4
12/20/2021 16:00:00,127.06
12/21/2021 16:00:00,128.97
12/22/2021 16:00:00,129.75
12/23/2021 16:00:00,130.63
12/27/2021 16:00:00,131.62
12/28/2021 16:00:00,132.63
12/29/2021 16:00:00,133.35
12/30/2021 16:00:00,133.91
12/31/2021 16:00:00,133.66
1/3/2022 16:00:00,136.04
1/4/2022 16:00:00,138.02
1/5/2022 16:00:00,138.22
1/6/2022 16:00:00,135.34
1/7/2022 16:00:00,134.83
1/10/2022 16:00:00,135.03
1/11/2022 16:00:00,132.87
1/12/2022 16:00:00,133.59
1/13/2022 16:00:00,134.76
1/14/2022 16:00:00,134.21
1/18/2022 16:00:00,132.94
1/19/2022 16:00:00,131.58
1/20/2022 16:00:00,130.82
1/21/2022 16:00:00,129.35
1/24/2022 16:00:00,128.82
1/25/2022 16:00:00,136.1
1/26/2022 16:00:00,134.26
1/27/2022 16:00:00,132.52
1/28/2022 16:00:00,134.5
1/31/2022 16:00:00,133.57
2/1/2022 16:00:00,135.53
2/2/2022 16:00:00,137.25
2/3/2022 16:00:00,137.78
2/4/2022 16:00:00,137.15
2/7/2022 16:00:00,137.24
2/8/2022 16:00:00,137.02
2/9/2022 16:00:00,137.79
2/10/2022 16:00:00,133.52
2/11/2022 16:00:00,132.69
2/14/2022 16:00:00,130.15
2/15/2022 16:00:00,129.94
2/16/2022 16:00:00,129.18
2/17/2022 16:00:00,124.97
2/18/2022 16:00:00,124.35
2/22/2022 16:00:00,123.92
2/23/2022 16:00:00,122.07
2/24/2022 16:00:00,121.97
2/25/2022 16:00:00,124.18
2/28/2022 16:00:00,122.51
3/1/2022 16:00:00,121.35
3/2/2022 16:00:00,123.86
3/3/2022 16:00:00,125.93
3/4/2022 16:00:00,126.62
3/7/2022 16:00:00,126.07
3/8/2022 16:00:00,125.68
3/9/2022 16:00:00,126.22
3/10/2022 16:00:00,124.35
3/11/2022 16:00:00,123.96
3/14/2022 16:00:00,123.94
3/15/2022 16:00:00,125.64
3/16/2022 16:00:00,127.04
3/17/2022 16:00:00,127.96
3/18/2022 16:00:00,128.76
3/21/2022 16:00:00,128.1
3/22/2022 16:00:00,129.06
3/23/2022 16:00:00,128.3
3/24/2022 16:00:00,129.25
3/25/2022 16:00:00,131.35
3/28/2022 16:00:00,131.47
3/29/2022 16:00:00,131.94
3/30/2022 16:00:00,132.13
3/31/2022 16:00:00,130.02
4/1/2022 16:00:00,130.15
4/4/2022 16:00:00,130.27
4/5/2022 16:00:00,128.89
4/6/2022 16:00:00,129.39
4/7/2022 16:00:00,128.55
4/8/2022 16:00:00,127.73
4/11/2022 16:00:00,126.37
4/12/2022 16:00:00,125.98
4/13/2022 16:00:00,126.14
4/14/2022 16:00:00,126.56
4/18/2022 16:00:00,126.17
4/19/2022 16:00:00,129.15
4/20/2022 16:00:00,138.32
4/21/2022 16:00:00,139.85
4/22/2022 16:00:00,138.25
4/25/2022 16:00:00,139.1
4/26/2022 16:00:00,136.19
4/27/2022 16:00:00,135.06
4/28/2022 16:00:00,135.74
4/29/2022 16:00:00,132.21
5/2/2022 16:00:00,133.04
5/3/2022 16:00:00,132.52
5/4/2022 16:00:00,137.4
5/5/2022 16:00:00,135.92
5/6/2022 16:00:00,137.67
5/9/2022 16:00:00,134.44
5/10/2022 16:00:00,129.13
5/11/2022 16:00:00,130.75
5/12/2022 16:00:00,132.9
5/13/2022 16:00:00,133.6
5/16/2022 16:00:00,135.03
5/17/2022 16:00:00,138.37
5/18/2022 16:00:00,132.94
5/19/2022 16:00:00,129.66
5/20/2022 16:00:00,128.48
5/23/2022 16:00:00,131.17
5/24/2022 16:00:00,133.8
5/25/2022 16:00:00,134.39
5/26/2022 16:00:00,136.89
5/27/2022 16:00:00,139.27
5/31/2022 16:00:00,138.84
6/1/2022 16:00:00,139.43
6/2/2022 16:00:00,140.15
6/3/2022 16:00:00,141.18
6/6/2022 16:00:00,142.88
6/7/2022 16:00:00,142.78
6/8/2022 16:00:00,140.83
6/9/2022 16:00:00,137.96
6/10/2022 16:00:00,136.19
6/13/2022 16:00:00,135.11
6/14/2022 16:00:00,135.72
6/15/2022 16:00:00,137.06
6/16/2022 16:00:00,135.67
6/17/2022 16:00:00,135.02
6/21/2022 16:00:00,137.85
6/22/2022 16:00:00,137.08
6/23/2022 16:00:00,138.44
6/24/2022 16:00:00,142.06
6/27/2022 16:00:00,142.8
6/28/2022 16:00:00,141.86
6/29/2022 16:00:00,140.71
6/30/2022 16:00:00,141.19
7/1/2022 16:00:00,141.12
7/5/2022 16:00:00,137.62
7/6/2022 16:00:00,138.08
7/7/2022 16:00:00,140.83
7/8/2022 16:00:00,140.47
7/11/2022 16:00:00,141
7/12/2022 16:00:00,139.18
7/13/2022 16:00:00,137.18
7/14/2022 16:00:00,139.06
7/15/2022 16:00:00,139.92
7/18/2022 16:00:00,138.13
7/19/2022 16:00:00,130.88
7/20/2022 16:00:00,129.18
7/21/2022 16:00:00,127.15
7/22/2022 16:00:00,128.25
7/25/2022 16:00:00,128.54
7/26/2022 16:00:00,128.08
7/27/2022 16:00:00,129.12
7/28/2022 16:00:00,129.22
7/29/2022 16:00:00,130.79
8/1/2022 16:00:00,132.04
8/2/2022 16:00:00,131.81
8/3/2022 16:00:00,132.34
8/4/2022 16:00:00,131.64
8/5/2022 16:00:00,132.48
8/8/2022 16:00:00,132.61
8/9/2022 16:00:00,129.47
8/10/2022 16:00:00,131.5
8/11/2022 16:00:00,132.54
8/12/2022 16:00:00,134.01
8/15/2022 16:00:00,134.93
8/16/2022 16:00:00,136.56
8/17/2022 16:00:00,137.79
8/18/2022 16:00:00,139.07
8/19/2022 16:00:00,138.37
8/22/2022 16:00:00,135.55
8/23/2022 16:00:00,134.74
8/24/2022 16:00:00,133.23
8/25/2022 16:00:00,133.98
8/26/2022 16:00:00,130.38
8/29/2022 16:00:00,130.31
8/30/2022 16:00:00,129.58
8/31/2022 16:00:00,128.45
9/1/2022 16:00:00,129.66
9/2/2022 16:00:00,127.79
9/6/2022 16:00:00,126.72
9/7/2022 16:00:00,127.71
9/8/2022 16:00:00,128.47
9/9/2022 16:00:00,129.19
9/12/2022 16:00:00,130.66
9/13/2022 16:00:00,127.25
9/14/2022 16:00:00,127.69
9/15/2022 16:00:00,125.49
9/16/2022 16:00:00,127.27
9/19/2022 16:00:00,127.73
9/20/2022 16:00:00,126.3
9/21/2022 16:00:00,124.93
9/22/2022 16:00:00,125.31
9/23/2022 16:00:00,122.71
9/26/2022 16:00:00,122.01
9/27/2022 16:00:00,121.74
9/28/2022 16:00:00,122.76
9/29/2022 16:00:00,121.63
9/30/2022 16:00:00,118.81
10/3/2022 16:00:00,121.51
10/4/2022 16:00:00,125.5
10/5/2022 16:00:00,125.74
10/6/2022 16:00:00,122.23
10/7/2022 16:00:00,118.82
10/10/2022 16:00:00,117.75
10/11/2022 16:00:00,117.8
10/12/2022 16:00:00,117.57
10/13/2022 16:00:00,121.79
10/14/2022 16:00:00,120.04
10/17/2022 16:00:00,121.52
10/18/2022 16:00:00,122.94
10/19/2022 16:00:00,122.51
10/20/2022 16:00:00,128.3
10/21/2022 16:00:00,129.9
10/24/2022 16:00:00,132.69
10/25/2022 16:00:00,132.93
10/26/2022 16:00:00,135.01
10/27/2022 16:00:00,134.77
10/28/2022 16:00:00,138.51
10/31/2022 16:00:00,138.29
11/1/2022 16:00:00,138.2
11/2/2022 16:00:00,136.83
11/3/2022 16:00:00,134.47
11/4/2022 16:00:00,136.96
11/7/2022 16:00:00,138.34
11/8/2022 16:00:00,140.04
11/9/2022 16:00:00,137.39
11/10/2022 16:00:00,141.23
11/11/2022 16:00:00,143.17
11/14/2022 16:00:00,144.2
11/15/2022 16:00:00,144.34
11/16/2022 16:00:00,144.52
11/17/2022 16:00:00,146.09
11/18/2022 16:00:00,147.64
11/21/2022 16:00:00,146.68
11/22/2022 16:00:00,149.1
11/23/2022 16:00:00,148.75
11/25/2022 13:00:00,148.37
11/28/2022 16:00:00,146.18
11/29/2022 16:00:00,146.49
11/30/2022 16:00:00,148.9
12/1/2022 16:00:00,149.16
12/2/2022 16:00:00,148.67
12/5/2022 16:00:00,147.41
12/6/2022 16:00:00,147.5
12/7/2022 16:00:00,147.27
12/8/2022 16:00:00,147.78
12/9/2022 16:00:00,147.05
12/12/2022 16:00:00,149.21
12/13/2022 16:00:00,150.57
12/14/2022 16:00:00,149.86
12/15/2022 16:00:00,142.36
12/16/2022 16:00:00,140.16
12/19/2022 16:00:00,138.87
12/20/2022 16:00:00,141.28
12/21/2022 16:00:00,142.14
12/22/2022 16:00:00,140.88
12/23/2022 16:00:00,141.65
12/27/2022 16:00:00,142.42
12/28/2022 16:00:00,140.02
12/29/2022 16:00:00,141.06
12/30/2022 16:00:00,140.89
1/3/2023 16:00:00,141.55
1/4/2023 16:00:00,142.6
1/5/2023 16:00:00,141.11
1/6/2023 16:00:00,143.7
1/9/2023 16:00:00,143.55
1/10/2023 16:00:00,144.8
1/11/2023 16:00:00,145.26
1/12/2023 16:00:00,145.55
1/13/2023 16:00:00,145.89
1/17/2023 16:00:00,145.19
1/18/2023 16:00:00,140.41
1/19/2023 16:00:00,140.62
1/20/2023 16:00:00,141.2
1/23/2023 16:00:00,141.86
1/24/2023 16:00:00,141.49
1/25/2023 16:00:00,140.76
1/26/2023 16:00:00,134.45
1/27/2023 16:00:00,134.39
1/30/2023 16:00:00,135.3
1/31/2023 16:00:00,134.73
2/1/2023 16:00:00,135.09
2/2/2023 16:00:00,136.39
2/3/2023 16:00:00,136.94
2/6/2023 16:00:00,136.18
2/7/2023 16:00:00,135.84
2/8/2023 16:00:00,135.98
2/9/2023 16:00:00,133.75
2/10/2023 16:00:00,135.6
2/13/2023 16:00:00,137.35
2/14/2023 16:00:00,136.01
2/15/2023 16:00:00,136.4
2/16/2023 16:00:00,135
2/17/2023 16:00:00,135.02
2/21/2023 16:00:00,131.71
2/22/2023 16:00:00,130.97
2/23/2023 16:00:00,130.79
2/24/2023 16:00:00,130.57
2/27/2023 16:00:00,130.49
2/28/2023 16:00:00,129.3
3/1/2023 16:00:00,128.19
3/2/2023 16:00:00,128.93
3/3/2023 16:00:00,129.64
3/6/2023 16:00:00,130.19
3/7/2023 16:00:00,128.25
3/8/2023 16:00:00,128.05
3/9/2023 16:00:00,126.16
3/10/2023 16:00:00,125.45
3/13/2023 16:00:00,125.58
3/14/2023 16:00:00,124.65
3/15/2023 16:00:00,123.28
3/16/2023 16:00:00,124.7
3/17/2023 16:00:00,123.69
3/20/2023 16:00:00,125.94
3/21/2023 16:00:00,126.57
3/22/2023 16:00:00,124.05
3/23/2023 16:00:00,123.37
3/24/2023 16:00:00,125.29
3/27/2023 16:00:00,129.31
3/28/2023 16:00:00,129.34
3/29/2023 16:00:00,129.71
3/30/2023 16:00:00,129.22
3/31/2023 16:00:00,131.09
4/3/2023 16:00:00,132.06
4/4/2023 16:00:00,131.6
4/5/2023 16:00:00,132.14
4/6/2023 16:00:00,130.5
4/10/2023 16:00:00,131.03
